OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,Price,City,State,Country,TotalAmount
6831,2020-06-01,06fd3666-4989-4173-9e35-8423fbda4c41,David West,b4d68893-a787-4610-bddb-6cb87cc2dfd0,even,Home & Kitchen,8,54,West Loriton,New Hampshire,Czech Republic,432
6832,2020-08-15,6e8b85e1-fac7-4f8b-908c-13d362e90df1,Doris Castaneda,0eb23a78-c730-4727-9d86-90c5ffe134fc,poor,Clothing,1,99,Scottville,Indiana,Algeria,99
6833,2024-05-10,a6c66e0f-3acc-4dda-87b3-99483cadc26d,Travis Ward,b2ae19d9-96ea-48fc-b258-df4e1c032d48,agency,Home & Kitchen,8,57,North Michaelshire,New Hampshire,Tuvalu,456
6834,2020-07-25,e4b96326-4141-4149-9ad0-04b306b3d5de,Amber Cox,20f0fad4-82e0-4158-b0f3-477985725c5b,benefit,Clothing,1,37,Gregoryland,Oklahoma,United Kingdom,37
6835,2023-03-12,e8b40321-6f8e-4085-9784-f24da87b2df1,Nicholas Smith,ca2d894c-7b8d-4d1b-b813-518a05abfc4f,hit,Electronics,8,19,Hayesburgh,New Hampshire,Liechtenstein,152
6836,2021-06-06,45fa3469-f557-4994-ac62-299987988a42,Johnny Lewis,6d1d5943-80b8-4a33-a819-c75530196b67,wind,Clothing,2,88,North Michael,Arkansas,Hungary,176
6837,2021-03-04,7a0e7730-1c6d-4409-9350-6fc91a889c38,Connie Arroyo,8a6925a0-0f01-41a8-80d1-2c0dd7f056e2,dream,Books,1,50,South Henryhaven,Michigan,Cook Islands,50
6838,2021-08-30,37ec5be5-c9c3-4979-a18f-d332d8266c0a,Shelly Holt,8240874e-2e68-4109-8342-d73f189feffd,opportunity,Books,6,57,Dustinport,Wyoming,South Georgia and the South Sandwich Islands,342
6839,2020-06-12,dd89226b-8649-4170-992b-349a4775d8ca,Luke Chan,17ad8faa-9606-4665-b440-489affcc7168,be,Clothing,7,50,North Adam,Florida,Eritrea,350
6840,2021-10-20,4a6d4ebb-e402-4683-ada2-2213a744e068,Stephanie Clark,d2ae9c95-ef19-4274-97b3-209b597a8e3d,product,Books,6,20,East Thomas,Arkansas,Jamaica,120
6841,2021-01-31,c4d4b915-40a1-44f4-894a-2b4c104c9c5c,Andrew Gaines,637693d9-5926-4653-8b87-4941e091b03e,federal,Electronics,6,14,Wardside,Delaware,Malta,84
6842,2023-08-30,db9f5458-93b1-46f1-8b85-d00263eaee3d,Angela Williams,68f425e2-3d66-4f9d-9825-226df2a7f89c,line,Toys,5,38,Dianetown,Nevada,Comoros,190
6843,2020-07-20,44df4bb2-e408-48da-8fc0-962bd49aa9ae,Sandra Robinson,f71b84fa-49b7-4463-b42c-60df11cfd87d,degree,Clothing,6,44,Port Robertborough,Michigan,Myanmar,264
6844,2022-02-19,6cd58a76-bd6b-423d-ae93-375434294b39,Julie Bell,23e55f1d-abea-429b-8f3d-8a41dbcb6176,draw,Books,9,35,Dianaton,North Carolina,Myanmar,315
6845,2020-01-29,f8b500a5-7bc0-4b5f-823a-afb7be884739,Reginald Cox,8c596f90-c203-40ce-9541-d29f19a53712,sound,Clothing,8,6,Robertberg,California,South Georgia and the South Sandwich Islands,48
6846,2024-05-14,b53aae45-9a44-410b-bc0e-f2a1f84f138c,Amber Mccarthy,ce20baf2-9def-41fe-bdb0-b863682cdde5,generation,Clothing,7,64,West Patriciaburgh,South Dakota,Samoa,448
6847,2023-05-23,39cea29d-2737-4b77-8472-2827ca2179b0,Luis Jackson,2766c63a-d1d8-4aed-b8c1-cce0eeedf5aa,agent,Clothing,2,60,South Jameschester,Oklahoma,Trinidad and Tobago,120
6848,2022-09-12,028c893f-5c17-49d5-89e8-f4bc1de3f4eb,Chad Floyd,35fe7e83-d7d2-4357-a8b8-5870e4e104cd,everything,Books,4,1,West Katherine,Illinois,Sweden,4
6849,2021-05-14,3ef4eb0f-bc97-4eda-8c3f-5123b0713a59,Jenny Beasley,ddeed93c-5f20-4165-8183-40cfc5cc27e7,decision,Electronics,4,71,Floresborough,Nevada,Korea,284
6850,2022-03-09,70dc72cf-66ff-4fde-b74a-7b7e8fdb90b3,Angel Campbell,347ed8cc-3d83-434d-80da-959c52ec9729,able,Books,4,95,South David,California,Yemen,380
6851,2020-05-29,e981904b-434e-4af9-8f96-953c17d0de26,Kevin Miller,d85c1ccd-996f-430f-b006-47a0e43a46bb,information,Clothing,3,82,Ryanburgh,Iowa,Japan,246
6852,2021-05-21,6b2ab921-2d70-44d2-b362-c9e101226cdf,Danielle Werner,884e4fda-2395-4554-acf1-89d1d9d24ec6,probably,Home & Kitchen,6,3,Floydfort,Kentucky,Jersey,18
6853,2023-05-20,c30016d6-86b1-45e7-a370-50c433df803a,Manuel Salazar,2cb1334b-9f18-4d26-9b69-a0ec1e9d0b49,say,Toys,4,32,Jenniferville,Texas,Chad,128
6854,2022-10-25,be86eab2-793a-4edc-a7b4-dfc11cd8a205,Jonathan Yates,a9d1e661-78b4-48d8-8558-2b6b1f4bc7b1,here,Toys,6,89,New Leah,Washington,Macao,534
6855,2024-05-26,34e98baa-12b6-460d-8567-ed68780a5554,George Gonzalez,dd04d8f5-0e73-4d9b-92c8-b5a2535ae6e8,billion,Electronics,8,28,Michellemouth,Virginia,American Samoa,224
6856,2020-12-17,20b9e75b-51e4-497c-a3fa-42ce329d5d52,Kristen Lopez,d1a134a9-0da8-48d1-8173-df7ebffad909,Mrs,Toys,6,29,Blackwellburgh,New York,Solomon Islands,174
6857,2023-05-11,afabbe20-9e63-42ee-b5ed-ad105c2d2172,Johnathan Mitchell,14a2c509-a6bb-46f2-ba15-51579746f295,whole,Electronics,8,97,Port Thomas,Delaware,Argentina,776
6858,2024-02-06,8e81ea01-d130-4565-bd28-7d837ad8d3f8,Ryan Howard,8c17b9f5-b09f-4ec3-bcce-b438e895f9f1,as,Electronics,10,19,Maxwellhaven,Kansas,Brunei Darussalam,190
6859,2023-04-24,6cdff168-e2ab-468c-8dd8-8beb2bbfcb75,Jennifer Stewart,266c924b-7ded-4a5a-b45d-fd33afe49383,probably,Home & Kitchen,10,68,Port Reginald,Nebraska,Uganda,680
6860,2022-05-20,24e824bf-b5c0-45a1-9524-c48ce4267577,Scott Oconnor,82b6f174-1583-4c4a-9c03-c6a5b582b55a,Mr,Clothing,10,60,Port Erikaland,Connecticut,Vietnam,600
6861,2022-01-20,7635bcd1-630d-443e-851a-440d5986f82d,Mrs. Lori Pierce MD,cf9fc96d-3398-4f55-9195-63ad27eb208e,middle,Electronics,10,59,Eileenmouth,Ohio,Sweden,590
6862,2021-02-26,b1c68a0a-dd98-4765-b67a-6740a776147e,David Chandler,59b5d4c3-2e6e-4a18-b7c8-2e2834a67188,hotel,Books,4,91,Port John,Ohio,Congo,364
6863,2020-11-13,4f39225f-8614-4e60-add4-be6c168b5f1e,Tammy Richards,081f7814-be2f-49bf-857d-0ae0e037ac98,morning,Books,4,89,Anthonystad,New Jersey,Saint Martin,356
6864,2020-12-09,017fe880-98c5-4650-9c7f-e84caa00a505,Shawn Pena,209a7987-c538-40bf-bf43-d9563ebe8999,any,Home & Kitchen,2,11,New Lindsayfurt,North Carolina,Malta,22
6865,2024-05-28,d5e30947-29da-403e-8f7c-c6a5256435eb,Cynthia Jones,a358d56b-1014-4357-a99d-5fd1bc2dbd7f,stand,Home & Kitchen,6,44,Wileyview,Vermont,Burkina Faso,264
6866,2021-12-06,a00eefef-dd5a-44f6-8ea9-044a22fdef07,Kristina Reynolds,0745d167-17de-4400-8357-a9565113effd,investment,Home & Kitchen,8,25,Port Grantfurt,North Dakota,South Georgia and the South Sandwich Islands,200
6867,2020-04-16,a683d584-25da-4097-9e2a-44dc47aeb127,Sierra Stewart,680045e4-7f0d-4610-86c5-663f124ead78,old,Toys,2,24,East Rachel,Washington,Nauru,48
6868,2023-06-20,02067479-93d0-4ea9-a0f7-a170558de6f3,Catherine Raymond,efee8bea-61e8-4fc1-8852-0a9d5cae432c,word,Clothing,5,97,North Matthewburgh,New Jersey,Sao Tome and Principe,485
6869,2020-01-31,cf5df730-3eed-47be-aab4-cd1545e89ab0,Meredith Alvarez,2374efbf-297f-436a-a3ea-3d82a71458b9,happen,Electronics,7,68,North Jeremyport,Arizona,Djibouti,476
6870,2021-05-06,19801d5a-68a8-4207-bdf9-09756e1dcfc2,Randall Lee,8cf2ca16-3752-4d79-b94f-63d2de0bad0f,future,Home & Kitchen,5,76,Christensenchester,New Mexico,Kazakhstan,380
6871,2023-09-12,7761a2b4-2a63-48bf-8dbb-84b311680ad2,Christine Rodriguez,7c7af3b4-3460-44bf-bb9d-5c3ba9ea1cd6,foreign,Books,4,93,Ricardoland,Wisconsin,Tuvalu,372
6872,2023-03-24,eeeafe1f-f04e-457f-beb9-32eb8bab0f9e,James Schroeder,afa7d3a1-1f3a-4360-ba2a-7b3c2855e0c8,produce,Electronics,8,47,Lake Russell,Indiana,Netherlands Antilles,376
6873,2020-03-07,98bcc094-1f0a-4c24-bdf8-d9753bb4d3ee,Christine Braun,f7d9b96f-66b4-4d6e-9afd-d47472469270,practice,Books,8,39,West Jessicabury,Kansas,Saint Pierre and Miquelon,312
6874,2022-06-19,5a607d57-f0bc-4b45-9cda-072af405c640,Max Park,aff3941a-dd96-4fb9-911b-7d8b24bdd3d0,reason,Clothing,5,99,Lake Kennethland,Virginia,Bhutan,495
6875,2023-09-28,039b6f0d-2534-4984-ae00-599177fe9b43,Amanda Horne,78ddae09-2c32-4a39-bfa8-77d0fb4d4f3c,practice,Home & Kitchen,9,96,Leahport,Idaho,Comoros,864
6876,2024-04-28,057762cc-d637-443c-8d08-1ccd3895dbd3,Jessica Hampton,f277e62b-d422-4345-b189-1204982732a4,surface,Books,3,15,New Timothy,Michigan,Norway,45
6877,2023-10-23,3a5cc361-c424-4b55-9644-b8f334193022,Christina Collier,214219fc-e62b-4f48-b831-5201210a1447,everyone,Home & Kitchen,2,25,Lake Jenniferborough,Arizona,Cape Verde,50
6878,2020-03-28,20ecaca0-0354-4b27-9c7d-ff415d1053f6,Sara Griffith,5fde9b47-b0e5-4d1c-841f-b3bc44d967e6,wall,Clothing,6,11,Bensonstad,Massachusetts,Macao,66
6879,2022-02-19,c2c579e8-6654-47ef-a5b3-a45cf98b91e4,Thomas Hernandez,52dee82d-d71c-459c-8508-f21329ea55ea,almost,Clothing,5,93,New Catherine,Pennsylvania,Lao People's Democratic Republic,465
6880,2020-11-26,a95e91a2-2686-4928-bc84-1b496296ebcb,Karen Salinas,6440cfd4-e5d3-4f1c-a3f7-df278dcde394,will,Clothing,4,79,Timothytown,North Carolina,Ethiopia,316
6881,2022-01-12,20a2f930-de4a-4386-8d8f-7fff2cee1ceb,Lisa Gates,36fc6671-baf6-4430-9580-605301c2ac77,style,Toys,8,76,Brendaborough,Nebraska,Tanzania,608
6882,2023-06-28,34662a99-46e4-4c4c-b533-ad643709951f,Anne Morrison,94d3430d-4d0b-484d-9605-5e41b792c523,she,Toys,2,91,Stephaniemouth,Idaho,Antigua and Barbuda,182
6883,2023-12-29,31765825-0b26-4e5e-b399-968109017cc1,Ryan Villegas,bef2587f-1d61-4450-9938-aab451c30ad3,around,Toys,3,73,Lake Raventon,Oregon,Switzerland,219
6884,2022-06-18,4f2989f0-f44e-44f0-8305-b22a90c2e971,Joseph Johnson Jr.,5e9888fe-7297-44e5-95f1-25611b08a4d0,go,Electronics,4,21,Hughesside,Kentucky,Uruguay,84
6885,2020-09-17,01a6226b-a0c8-4047-83c5-52e7c9322304,Justin Collins,5dc6f067-a617-411d-a9e0-277e92ba8933,situation,Home & Kitchen,9,74,West Andrewland,Delaware,Lesotho,666
6886,2020-12-16,358205c3-dafd-45fc-8247-1c58fe7bca1d,Gabrielle Nguyen,417037f8-662a-4a81-a30a-7c7a587c9a8b,choose,Clothing,10,80,Brucetown,Louisiana,Algeria,800
6887,2022-02-06,ba020440-2a30-4040-a618-80bd33e10c62,John Freeman,4cef3b6d-b7d9-4961-baa5-6ffbc87daca6,we,Home & Kitchen,5,29,Donnachester,Louisiana,United Kingdom,145
6888,2021-05-17,002c247a-2be9-4606-96aa-e4b692518609,Vanessa Golden,a283a4af-35dc-4522-90cf-adef8bfebf89,single,Home & Kitchen,8,78,Lake Franciscoshire,Oregon,Burundi,624
6889,2021-07-25,7ec972e9-ffaa-4bce-a429-e89a19fc69c1,Tyler Weaver,8f8f8d78-840b-46b6-8fe6-cb04e5b3169a,despite,Books,1,40,South Daniel,New York,Thailand,40
6890,2024-01-27,b86870e7-a67f-411e-bc37-9929984bedff,Jamie Wallace,2a099876-d85b-4428-ae99-83a15f22bcf8,understand,Home & Kitchen,2,77,Chambersstad,New Hampshire,Sri Lanka,154
6891,2021-01-06,81790d2a-1fdb-4593-9eb2-737a8e4c774a,Tracy Martinez,e26adb07-bcc0-4824-9e51-6d442feb185f,another,Clothing,6,12,Bryantville,Virginia,Bhutan,72
6892,2024-01-02,4fa60050-2a0e-44cc-9ec0-0ea693b408af,Sara Larson,36c90a0d-2c2a-46aa-9873-8a4835fc9e65,operation,Books,5,73,Jessicaton,Delaware,Namibia,365
6893,2023-09-02,c9da663b-0aa4-487d-91d8-43c2e361a822,Brian Fisher,33c7717a-d059-4240-a2db-ec01381b5e66,reason,Toys,2,87,West William,New Jersey,Kenya,174
6894,2022-06-14,2162649a-3bf4-4b07-b075-379434a2fd33,Laurie Roman,6dd18dde-4b57-4135-86ad-868bab82bc9d,anything,Books,5,69,South Shawnhaven,Maryland,Aruba,345
6895,2024-06-18,3a458257-3bbc-4651-9ed7-0e86f8db63a7,Jaime Garcia,bcde61e5-c934-4a4e-b145-8391fa21084c,teach,Clothing,1,65,Jonesberg,Nevada,Mali,65
6896,2022-11-06,31776921-cdf3-439a-b842-507e00b6057f,Phillip Copeland,ca757860-c182-42bb-956d-991a6315764c,situation,Books,8,68,East James,Iowa,Namibia,544
6897,2024-02-26,fa8e81d9-2ce7-4453-b273-eb02a4732f46,Michael Grimes,6fb17db4-3224-4ea3-855d-df846f2d55be,work,Clothing,4,83,New Elizabeth,Alabama,Cuba,332
6898,2020-09-14,c1f020b3-1377-44e7-b8d0-d041c6b4f3e1,Tony Frazier,ffc41bde-c3ab-4013-8e8f-8096f1f9f784,compare,Electronics,10,62,South Ashleyfurt,Arkansas,Samoa,620
6899,2021-04-13,f9fbc935-c526-460b-81ea-03fa5d301b21,Jennifer Turner,ebc06cb6-072c-453f-98e9-cef1abd031fe,race,Home & Kitchen,1,75,Rodriguezton,Utah,Malaysia,75
6900,2021-04-12,082fbd68-e40e-4130-9379-a8db07d15f3d,Tara Larsen,e71063cc-c48d-46fa-8e91-24c1457b0f46,rock,Home & Kitchen,10,59,West Anthony,Arkansas,Malta,590
6901,2022-01-13,758e7888-ab3e-43e3-97bf-a0d7740dbf81,Mia Whitaker,e68816a7-fce2-4bce-93e7-0be0f79b92b7,word,Books,3,25,Robersonville,Tennessee,Gibraltar,75
6902,2023-01-17,8c6463a6-2261-45ff-a3c5-c3894a432f3f,Daniel Morales,4e693720-e7a5-4584-abc8-6b57aee0c4a2,night,Toys,4,51,North Karenhaven,West Virginia,Turkmenistan,204
6903,2022-01-19,bec8dd1d-ac27-4ce6-a566-0c7483f98fe6,John Acosta,bd54988d-f748-4083-b210-b63605527b48,condition,Books,3,20,East Mackenzie,Pennsylvania,Spain,60
6904,2023-01-17,1a239688-f7d1-4d26-a274-8fb2c02226c1,Jacqueline Baker,8104526f-3a05-450c-b5dc-421e937b429b,thank,Books,1,57,Shaneton,Maine,Latvia,57
6905,2024-04-26,0c38f165-f9a9-4b3b-a5d7-301092d54616,Jesse Evans,9101e2b1-9d5c-4587-a92a-fa8a2c9a8a39,allow,Clothing,2,10,New Deborahland,West Virginia,Puerto Rico,20
6906,2023-01-01,ba4add04-32f5-41e6-acae-3a6d8880a848,Sarah Harris,4bdf3b36-0b67-4698-bc95-16e788e813f9,foreign,Electronics,4,45,Port Joshuaburgh,Illinois,Cocos (Keeling) Islands,180
6907,2023-08-15,0e6d0568-5da7-4f31-98d5-2e97c903d0ca,Levi Johnson,f92fe947-c229-4557-8710-f78f145b4584,something,Clothing,6,6,Barnettshire,Wisconsin,Iceland,36
6908,2020-10-13,54dc8b8a-14e9-4cea-b5c3-0ff5840f26ee,Mary Decker,f201b086-7c7e-4f87-88a5-54f611a104e5,father,Toys,5,25,Lake Rickeyfort,Wyoming,Trinidad and Tobago,125
6909,2020-10-06,bb6beba1-23a9-4586-842e-588e9325a2e2,Todd Bradford,2071287e-7912-49d4-946c-94e761184a30,occur,Toys,7,24,Adamville,Florida,Saint Kitts and Nevis,168
6910,2020-12-18,069f93ef-aea3-4ca5-9a2d-ae8fd667d697,Casey Cruz,9b0c6595-b453-42eb-ab7f-9aded5ee798b,ever,Toys,10,61,Yorktown,Alabama,Singapore,610
6911,2023-01-30,cf9609cf-1ab8-4f2a-97f0-55a888ef9eaf,Carolyn Anderson,c1f76741-8679-423b-a7b5-d20b384b40a7,then,Electronics,3,83,Strongbury,Georgia,Puerto Rico,249
6912,2020-12-21,ae5a69d3-8717-453f-a351-107e62895a6a,Diana Pitts,7035e43e-c6f9-43e7-82aa-39bb48d3e173,hospital,Electronics,5,81,Jameschester,Oregon,Botswana,405
6913,2022-09-15,3696a98c-7342-4361-b6f1-6fa988ec59ce,Nathaniel Bryant,04450abb-559c-4996-b148-a9960c65af16,decade,Electronics,5,99,West Taylor,South Carolina,Georgia,495
6914,2024-04-04,f1fb83e1-8c81-4f19-b1e2-0a04cfb990ce,Lindsey Arias,e8646596-1782-46a8-a9fa-f2e80495daf3,foreign,Toys,3,61,Alyssatown,Idaho,French Polynesia,183
6915,2023-08-07,d9c57290-a339-4d49-9582-9661a56220f7,Dr. Erica Fox DDS,39823e0a-79ea-4e03-a75d-ba2af7b2f215,international,Home & Kitchen,3,42,Shawstad,Georgia,New Zealand,126
6916,2021-08-04,18ace7db-1d00-4e37-a26b-22db0e68aaed,Rachel Russell,038fcc81-d952-4cc5-b692-755e34f374ab,she,Books,9,45,New Valerie,Montana,Swaziland,405
6917,2023-10-24,7ebe46a4-8981-4065-b0b0-42e07512af5f,Keith Caldwell,ba7dec7c-c245-46fa-8561-1846587460b8,person,Clothing,7,34,Port Bradleytown,Kansas,Ecuador,238
6918,2023-08-06,4bb18c6b-ecb2-4c14-94d7-6ddf9fb81954,Robert Baker,c930a639-ed33-4377-8eb1-d0322ea34b08,crime,Electronics,1,85,Fergusonland,Arizona,Turkey,85
6919,2023-02-05,8c60a611-2638-4984-b639-5259d6460021,Jesus Lambert,f10203ce-938c-452a-9a8e-46f2aa9128d0,walk,Home & Kitchen,9,86,Brendaville,New Jersey,Denmark,774
6920,2021-09-11,23ce4dc5-bfd7-4a23-8382-8434ae0070f9,Samantha Davis,02e67598-b6f3-42cc-b480-351159c3f4fb,race,Toys,7,60,Gibsonburgh,Hawaii,Grenada,420
6921,2022-07-27,02da419c-b929-4d66-a780-5ed968414b89,Courtney Williams MD,912180de-a03e-45f9-a649-abf1716795b0,machine,Home & Kitchen,2,65,Jamesview,Wisconsin,Haiti,130
6922,2024-06-13,354fe165-118a-44ba-9073-258215edf9ef,Matthew Edwards,221937b4-26e2-40e1-b650-e2e8ceb897ac,explain,Home & Kitchen,10,30,Port Shannon,South Dakota,Pakistan,300
6923,2023-12-03,2c033d09-751a-4966-a6c8-66c4206ed456,Thomas Wilson,2b323154-2838-476a-ae31-f98eeb840bd6,fish,Books,9,61,Mccarthytown,Rhode Island,Indonesia,549
6924,2020-07-31,79cf8f6d-6dc4-470e-850a-aa8398cd5ba3,Victoria Mills,cb332439-2e12-4cb2-b2af-d9f318d5d1a5,white,Toys,4,54,West Ashleyton,Kentucky,Christmas Island,216
6925,2024-02-04,6fef25e0-52df-4fe2-962c-e67948707b0a,Robert Newman,ef58c9e1-c36a-4a9f-85e3-be5af3d16e15,education,Toys,7,33,Davisshire,Utah,Maldives,231
6926,2021-06-05,2560f5a6-88d3-4f64-9289-40c88ab45985,Brooke Johnson,3351984f-9278-4707-93e2-d5eda8652883,then,Toys,3,16,New Steven,Connecticut,British Virgin Islands,48
6927,2024-04-07,c5657755-1b03-4262-868b-f01d7441530a,Theresa Parsons,70b6ebb7-90c3-4525-bc7f-b7657fcf64d6,build,Home & Kitchen,8,94,Leblancberg,Oklahoma,Madagascar,752
6928,2021-01-30,fc936624-1b54-4f37-a1b9-526831c981b3,Daniel Humphrey,695d2966-9573-468b-89ab-b7a03a6f22a9,word,Toys,3,34,South Zacharyside,Pennsylvania,Christmas Island,102
6929,2022-05-20,51377ce6-42cf-4f6f-bb4d-4d1f5b4881a9,William Marquez,6b356c37-6698-4172-95a2-3843b3473fbb,goal,Clothing,8,44,Jessicabury,Delaware,British Virgin Islands,352
6930,2020-07-31,7a599950-019e-4050-b204-f2d355b70dc1,Pamela Bowman,e5fa5c4a-5ba6-4c00-8d62-272222242647,expert,Home & Kitchen,3,86,Hickstown,New York,Anguilla,258
6931,2020-02-25,7deb3da1-7f18-4933-8709-3236c8445bb2,Tiffany Solomon,d7a71e8c-1dca-4d8f-b47a-83ca60f1ca74,a,Home & Kitchen,3,43,Reedshire,West Virginia,Greece,129
6932,2022-12-15,2d243e24-9c5a-415d-bc7a-611edd8ac8a7,Michele Yoder,b199b754-ffbc-4364-a6ab-d11694b4db83,run,Books,8,58,West Christopherville,Alabama,Jamaica,464
6933,2020-08-26,2be71337-1481-44b5-92ff-0a90ac3f5aff,Jonathan Harris DDS,0998fbb3-21fc-4ebe-bc20-481ab8ece943,visit,Clothing,2,36,New Andrew,North Carolina,Bhutan,72
6934,2024-01-13,17c69d49-4898-49de-ae42-70bc071f92e7,Dr. Susan Davidson,9105234c-eb00-42a0-80f7-a5f81506af97,stand,Toys,2,21,East Jeffreyville,Pennsylvania,United Arab Emirates,42
6935,2022-02-18,025547d1-f86b-4a8d-ad49-c8d96a40e706,Gregory Gonzales,dd104a8c-3470-4429-8244-44a3c0c03f5c,fire,Electronics,10,58,North Katherineview,Idaho,Bolivia,580
6936,2023-05-31,8b93a939-5fab-4cbe-8c0f-321d0cadd1ed,Eric Reynolds,385a718e-da42-4766-bed4-ba3af0ccb0d2,state,Electronics,6,7,West Ashleyfurt,New Jersey,Cameroon,42
6937,2020-04-11,c56131e9-d6c2-49c1-8a53-8a86228e68ce,Stephanie Adams,36187d19-ec93-404a-a928-b4a6eba3cc4a,could,Clothing,4,63,Jaredport,Louisiana,Saudi Arabia,252
6938,2020-09-26,4039c76b-74e4-4f5f-9533-af00d28c1e4a,Amanda Henderson,915d3365-c971-4709-a033-1579dea26d55,night,Toys,2,60,Jenniferborough,Wisconsin,Iceland,120
6939,2024-06-07,d70d250a-7235-4422-9ab2-5a60de8fc657,Karen Diaz,1246c3f7-b9a8-4b49-9f15-8c418843cd8c,trip,Electronics,6,49,North Chad,Maine,Austria,294
6940,2021-01-26,01cd4068-311a-4e7a-b78b-162b55010f50,Pamela Schneider,d01896ce-f71d-4547-a00e-4a3a65bbf86d,success,Home & Kitchen,8,39,Nathanielborough,Minnesota,Turks and Caicos Islands,312
6941,2022-12-16,5a3e476f-2419-4623-be0a-3ea719e367a7,Olivia Solomon,2cf7eed9-f8c0-4d7f-8bd6-a1bfcf235c1e,land,Books,1,98,North Cynthia,Mississippi,Ireland,98
6942,2022-12-15,59269f53-5062-49d7-b9e6-3d45af521ecf,Julia Crawford,aa49befc-9236-481b-b3d1-17bc9d91336d,continue,Home & Kitchen,6,59,Port Andrea,Kentucky,Guinea-Bissau,354
6943,2023-11-08,955ba265-518d-42d6-b386-20573485b4b4,Alexa Murray,efd8c138-01e1-49bd-addd-ad5abfc3a042,network,Electronics,7,52,Zamoraberg,Indiana,Yemen,364
6944,2023-08-19,75224d07-ee87-4e4c-a133-edfb2dc1dd20,Katie Mitchell,97118b65-22ac-426f-9107-8fb9d224ab83,large,Clothing,8,44,East Aaronburgh,Utah,United States Virgin Islands,352
6945,2024-06-24,b8e4d925-3924-4297-9e0e-2dd17301d566,Jessica Reilly,f19152ae-8e2d-4622-b198-835781c88eed,model,Books,4,87,East Anthonyton,Nevada,Papua New Guinea,348
6946,2021-05-10,a1825c86-3623-4fcc-ab42-f20d86c907d7,Angelica Phelps,dcbaee73-858d-4719-adb5-3ff376ad776a,stop,Toys,6,94,Cruztown,New Hampshire,Korea,564
6947,2020-10-30,bea6acab-7eee-4e09-bab8-ede267fa650c,Julie Collins,5c33c7a3-c892-4eb3-9f90-06b1c8f9b859,end,Clothing,8,97,New Courtneychester,Ohio,Faroe Islands,776
6948,2020-11-14,834a3a00-04ef-449d-aba9-94b4bc4ba78d,Paul Carlson,5ea01667-fba5-4fa8-bed7-75e7bf6b727e,similar,Books,8,4,Jasonshire,Arizona,Kazakhstan,32
6949,2024-02-26,bcd52033-03e7-4ba1-8273-84e61fb21465,Martha Martinez,9b4b3848-8e05-4f37-8541-582472848d44,agreement,Books,8,38,East Stephaniestad,Illinois,Christmas Island,304
6950,2021-08-11,7bbbe388-ab76-4ff4-aa91-776a36abed38,Michael Meyer,55827f75-494e-4b7b-bdb4-9fb5065b16e5,worker,Clothing,6,95,Brettview,Oklahoma,Guinea,570
6951,2021-11-23,1d53352a-9516-4c92-a7f1-8eb892bc3db3,Theodore Mata,c64c54d5-c462-4721-8dd3-f768a82bf49f,wide,Home & Kitchen,1,33,Port Matthewfurt,Louisiana,Netherlands Antilles,33
6952,2023-04-06,26c845fe-588d-461e-9335-2320489642a8,Jeffery Liu,0ddce425-c312-48c6-99cf-a290e84a98b5,career,Toys,3,90,East Mariahaven,Rhode Island,Guatemala,270
6953,2022-11-06,fd8d29a7-c7f8-4044-8a05-ac29537b0231,Ruben White,7cbe4cf7-96b2-473a-9585-c77e3cf2641d,race,Home & Kitchen,5,48,Dianeview,Nebraska,Reunion,240
6954,2023-08-01,6018054f-0e42-48bb-b821-c53a50edf4de,Mitchell Carson,2ee73da9-8e23-4f19-b978-42b278167268,require,Books,8,17,West Jamesshire,Virginia,Myanmar,136
6955,2023-03-31,5ab7dbc0-c983-487e-8c3c-04631e5892f3,William Frazier,64faaf4f-3616-44ab-9ce8-63546d0709fd,kitchen,Electronics,6,51,Arianatown,Montana,Timor-Leste,306
6956,2023-01-08,86d7378f-6e84-4a74-b529-a612c40c0c5c,Jennifer Wilson,e47a888b-1b05-4ab2-a608-bb828306165e,various,Clothing,1,83,Port Amanda,Wisconsin,Nepal,83
6957,2020-10-20,cb58a112-8ad6-40aa-8474-53ac0a83fd6a,James Martinez,81e5f8f3-d6ba-49f8-8311-0aaeb5d4b69b,industry,Toys,3,52,Thomastown,New Hampshire,Christmas Island,156
6958,2023-10-14,5769a598-d322-4fa3-b8d9-5d1d9ff70e64,Holly Morrison,2e2f8b14-e68a-402e-bff2-2216b659f13a,responsibility,Books,4,76,Lake Vickimouth,Oklahoma,Saint Barthelemy,304
6959,2021-03-21,3c2ff372-9927-40ce-b43f-2b7bd2d884b1,Scott Ferguson,fdda69ca-f040-4102-ad94-3446477bcf54,owner,Home & Kitchen,8,58,Paulatown,Wisconsin,Sudan,464
6960,2021-08-15,a4d4eedc-5a2e-43b5-b089-f5b604aaa14d,Lori Hill,3f1f1070-bf06-40ca-8e0a-9a4c9d4a5882,chance,Clothing,2,15,Sergiostad,South Carolina,Argentina,30
6961,2020-12-14,c252e417-96a8-429c-9787-b17d8f673820,Donna Jackson,6d40751f-ec5c-496c-9969-76a3085f126a,method,Clothing,4,88,Bryantland,Maine,Bangladesh,352
6962,2021-08-26,79abde99-d5dd-4479-92b2-6eacf3fc4117,Caitlin Ross,4f693522-e3ce-4290-969a-75ba50d8c994,establish,Clothing,10,83,Port Andrew,Georgia,Palestinian Territory,830
